Trace
Swept SA
A.14.62,N9000A
499971600,-99.2357338892756
499971700,-99.2089582810765
499971800,-99.1563345325219
499971900,-99.2010473780084
499972000,-99.3875990638736
499972100,-99.7058656227535
499972200,-100.118569920191
499972300,-100.549118520194
499972400,-100.880890213844
499972500,-101.046928185031
499972600,-101.109599966519
499972700,-101.138629381972
499972800,-101.075114895123
499972900,-100.857060109459
499973000,-100.476332596789
499973100,-100.103584257661
499973200,-99.8219112419076
499973300,-99.6108229134713
499973400,-99.41152472742
499973500,-99.1996514453785
499973600,-99.0337958041809
499973700,-98.9778994043624
499973800,-98.9907460318584
499973900,-99.0075453201174
499974000,-99.047429963424
499974100,-99.2263691611566
499974200,-99.5733959574123
499974300,-99.9754410806168
499974400,-100.234724983021
499974500,-100.248268383827
499974600,-100.102855558903
499974700,-99.9174837235343
499974800,-99.7038991998369
499974900,-99.4444072267195
499975000,-99.1720035399726
499975100,-98.9407673314898
499975200,-98.8147546715197
499975300,-98.8415543398309
499975400,-99.0276140182783
499975500,-99.3090072306753
499975600,-99.5712277766924
499975700,-99.7111605814204
499975800,-99.7036238970369
499975900,-99.5650277130477
499976000,-99.33049104405
499976100,-99.0806507130993
499976200,-98.8649333342118
499976300,-98.7123835903372
499976400,-98.6344772244911
499976500,-98.6101578656533
499976600,-98.6324985176256
499976700,-98.6880929062026
499976800,-98.752058123947
499976900,-98.7757524700795
499977000,-98.7233663467993
499977100,-98.624904937646
499977200,-98.5770336160568
499977300,-98.670305668103
499977400,-98.9251892974353
499977500,-99.3083447546675
499977600,-99.7792064193836
499977700,-100.290404938987
499977800,-100.62157994868
499977900,-100.644164300198
499978000,-100.460085941081
499978100,-100.278881993853
499978200,-100.207608672439
499978300,-100.27449818424
499978400,-100.389562630836
499978500,-100.322833879509
499978600,-99.955073476163
499978700,-99.50011424442
499978800,-99.1521044490111
499978900,-98.943571746588
499979000,-98.9486094796633
499979100,-99.331561387375
499979200,-100.080208207318
499979300,-100.826801404604
499979400,-101.085214448346
499979500,-100.914575157424
499979600,-100.547447880152
499979700,-100.124745424101
499979800,-99.7543001658559
499979900,-99.4633120981835
499980000,-99.1383274078993
499980100,-98.9181196783994
499980200,-99.0187674399383
499980300,-99.4640000966664
499980400,-99.9516929456558
499980500,-100.251904236181
499980600,-100.243227390359
499980700,-99.8251397432854
499980800,-99.4485623042371
499980900,-99.5563857838744
499981000,-99.6687151417406
499981100,-99.2654287255198
499981200,-99.0202400056683
499981300,-99.2134333446127
499981400,-99.0699383496218
499981500,-98.1993306626483
499981600,-97.4450208632531
499981700,-97.1908242610393
499981800,-97.225865250431
499981900,-97.199191508526
499982000,-96.8205492606128
499982100,-96.2427929628116
499982200,-95.9516957663792
499982300,-95.9531602840761
499982400,-95.8750785212637
499982500,-95.8501511488867
499982600,-96.0248240653029
499982700,-95.7493988387825
499982800,-94.4954572186048
499982900,-93.509629549054
499983000,-93.1964398999154
499983100,-93.1613577535879
499983200,-92.9467482299155
499983300,-92.4411940159125
499983400,-91.8124820558781
499983500,-91.0934727998098
499983600,-90.617886333136
499983700,-90.5248584820366
499983800,-90.4122717522213
499983900,-89.7119683069138
499984000,-88.8008396281567
499984100,-88.2572882463933
499984200,-88.0366755816416
499984300,-87.8166521179433
499984400,-87.4243949104183
499984500,-86.9418515490406
499984600,-86.4914736522841
499984700,-85.9791574311312
499984800,-85.3560352651184
499984900,-84.7568563971307
499985000,-84.3736421765443
499985100,-84.2200919114447
499985200,-84.066149694257
499985300,-83.6366117730391
499985400,-82.9621257690304
499985500,-82.3298159647034
499985600,-81.9370710352208
499985700,-81.707062451687
499985800,-81.4401669871192
499985900,-81.0344803190014
499986000,-80.550069214338
499986100,-80.0884898239197
499986200,-79.6805121249895
499986300,-79.2886932351111
499986400,-78.8648958332661
499986500,-78.440150285649
499986600,-78.079946773796
499986700,-77.7933375379448
499986800,-77.5275749293449
499986900,-77.2353785596906
499987000,-76.887700853698
499987100,-76.4748963479974
499987200,-76.0170470628868
499987300,-75.5584184570298
499987400,-75.1488022908261
499987500,-74.8266034619047
499987600,-74.590160981589
499987700,-74.3758050630625
499987800,-74.0972795512016
499987900,-73.7332820010331
499988000,-73.3450738123846
499988100,-72.9980638958833
499988200,-72.6899903394053
499988300,-72.3832210004903
499988400,-72.0669387546743
499988500,-71.7472380954659
499988600,-71.4368248805943
499988700,-71.1342905815963
499988800,-70.832285604668
499988900,-70.5336673303564
499989000,-70.2515462612733
499989100,-69.9818913960331
499989200,-69.7076021685307
499989300,-69.4193724459835
499989400,-69.1277656869351
499989500,-68.8410699969041
499989600,-68.5605874471606
499989700,-68.2940650994151
499989800,-68.0489574088242
499989900,-67.8149404731939
499990000,-67.5730778179108
499990100,-67.3080262386017
499990200,-67.0286450884918
499990300,-66.748574739539
499990400,-66.4845731842693
499990500,-66.2451213875371
499990600,-66.0216210321154
499990700,-65.8002727950008
499990800,-65.5734157745884
499990900,-65.340569639754
499991000,-65.1059873929689
499991100,-64.8694654861353
499991200,-64.6345734986714
499991300,-64.4058011056558
499991400,-64.190581124725
499991500,-63.9881812061665
499991600,-63.7903918789708
499991700,-63.5913967155145
499991800,-63.3868921103408
499991900,-63.182027665388
499992000,-62.9739878817877
499992100,-62.7648682022372
499992200,-62.558979055539
499992300,-62.3585498890662
499992400,-62.1664863374651
499992500,-61.9810820544589
499992600,-61.8003868654587
499992700,-61.6251459693757
499992800,-61.4519407937888
499992900,-61.2777057288828
499993000,-61.1050409310786
499993100,-60.930683017701
499993200,-60.7565673669802
499993300,-60.5845799251063
499993400,-60.4150143881552
499993500,-60.2521593368125
499993600,-60.0957055081683
499993700,-59.9445306105235
499993800,-59.7972406950638
499993900,-59.6524995643077
499994000,-59.5070167326573
499994100,-59.3612736400685
499994200,-59.2188457177423
499994300,-59.0811668304817
499994400,-58.9471827533629
499994500,-58.8166793259132
499994600,-58.6880201346674
499994700,-58.5616492370184
499994800,-58.4367986033656
499994900,-58.3118583140219
499995000,-58.1904759290045
499995100,-58.0699326294779
499995200,-57.9510320735058
499995300,-57.8360338096698
499995400,-57.725153263932
499995500,-57.6181712140404
499995600,-57.5137346824125
499995700,-57.4106571258413
499995800,-57.3099000663937
499995900,-57.2116308848942
499996000,-57.1150629866522
499996100,-57.0204229444575
499996200,-56.9284768456821
499996300,-56.8393413112185
499996400,-56.7531495468888
499996500,-56.6702789105253
499996600,-56.590184963567
499996700,-56.5132824982179
499996800,-56.4378855997732
499996900,-56.3645420800391
499997000,-56.2937980206777
499997100,-56.225071803228
499997200,-56.1586097243539
499997300,-56.0942078722217
499997400,-56.0317470404445
499997500,-55.9714826749663
499997600,-55.9132250021794
499997700,-55.858044769045
499997800,-55.8060442563796
499997900,-55.7569415519581
499998000,-55.7097322309718
499998100,-55.66444902156
499998200,-55.6213989795794
499998300,-55.5816984768472
499998400,-55.544624453541
499998500,-55.5106313601201
499998600,-55.4792863159016
499998700,-55.4498327125281
499998800,-55.4227749778709
499998900,-55.3982238075858
499999000,-55.3754530172211
499999100,-55.3548128161948
499999200,-55.3358738706276
499999300,-55.3184432691419
499999400,-55.3033593262871
499999500,-55.2914516613599
499999600,-55.2826418811811
499999700,-55.2767034386325
499999800,-55.2742732023302
499999900,-55.2743729457642
500000000,-55.2766271128985
500000100,-55.2810585387047
500000200,-55.2873210347594
500000300,-55.2958813415989
500000400,-55.3065037420759
500000500,-55.3202098739401
500000600,-55.3370338489594
500000700,-55.3562384856575
500000800,-55.3778798200941
500000900,-55.4011142677546
500001000,-55.4259397015838
500001100,-55.4525705663834
500001200,-55.4814624585721
500001300,-55.5135274691312
500001400,-55.5481847570358
500001500,-55.5858041708129
500001600,-55.6258713026347
500001700,-55.6677583754118
500001800,-55.710826917168
500001900,-55.7554873121196
500002000,-55.8024430604236
500002100,-55.8522511852007
500002200,-55.9048646213098
500002300,-55.9598836849432
500002400,-56.0171441660967
500002500,-56.0767824443065
500002600,-56.1376376680984
500002700,-56.2005483754127
500002800,-56.2665768230308
500002900,-56.33677984867
500003000,-56.4115124702113
500003100,-56.4910906731188
500003200,-56.5737631822111
500003300,-56.6583352317885
500003400,-56.7440276151097
500003500,-56.830434808356
500003600,-56.9183077566167
500003700,-57.0085818493494
500003800,-57.101963780851
500003900,-57.1986677952043
500004000,-57.2965675469638
500004100,-57.3947108407766
500004200,-57.4939145468912
500004300,-57.5942790995958
500004400,-57.6979814362281
500004500,-57.8082477864194
500004600,-57.9247209051319
500004700,-58.0454750108922
500004800,-58.1679188888027
500004900,-58.2893787964388
500005000,-58.4123264167598
500005100,-58.5371711738982
500005200,-58.6632951247672
500005300,-58.7916354239432
500005400,-58.9227014396313
500005500,-59.0574273416112
500005600,-59.1950705690504
500005700,-59.3356295983591
500005800,-59.4810145217459
500005900,-59.6300499690743
500006000,-59.7802280111275
500006100,-59.9304032520107
500006200,-60.0801058484195
500006300,-60.230310799235
500006400,-60.3834827741197
500006500,-60.5436431952171
500006600,-60.7096242209003
500006700,-60.8793248901871
500006800,-61.052375786167
500006900,-61.2263765891112
500007000,-61.4033467145718
500007100,-61.5872175410146
500007200,-61.774458417886
500007300,-61.9653522638502
500007400,-62.1579947156938
500007500,-62.3462220665969
500007600,-62.5294268036416
500007700,-62.7088946323555
500007800,-62.8908109606618
500007900,-63.0835860011634
500008000,-63.2899023443526
500008100,-63.5072964184289
500008200,-63.7318748239228
500008300,-63.953414325245
500008400,-64.1688547214371
500008500,-64.3810845894067
500008600,-64.5972182190533
500008700,-64.8153610824238
500008800,-65.0373226020958
500008900,-65.2641076222742
500009000,-65.4931207058248
500009100,-65.7218066740056
500009200,-65.9479369270505
500009300,-66.1804493542376
500009400,-66.4269418828844
500009500,-66.6871666099254
500009600,-66.9457004100635
500009700,-67.1912745126339
500009800,-67.4321678414064
500009900,-67.687798185799
500010000,-67.9569740635239
500010100,-68.2286560407273
500010200,-68.4940238905537
500010300,-68.7567458127998
500010400,-69.022666158128
500010500,-69.2946269029912
500010600,-69.5732169601285
500010700,-69.8616613380805
500010800,-70.1638487854552
500010900,-70.4808052028932
500011000,-70.7943833947541
500011100,-71.0751305162159
500011200,-71.3369507547731
500011300,-71.6196607209441
500011400,-71.9356196846663
500011500,-72.2615980633741
500011600,-72.5755641971621
500011700,-72.8837468073234
500011800,-73.1986387069024
500011900,-73.5256924877722
500012000,-73.8604525822118
500012100,-74.2031111263868
500012200,-74.5535842787306
500012300,-74.8953144626738
500012400,-75.2239097381015
500012500,-75.5547950152065
500012600,-75.8930672278128
500012700,-76.2186147700573
500012800,-76.5242334464118
500012900,-76.8632340556874
500013000,-77.2851530500314
500013100,-77.7485752354607
500013200,-78.159761219084
500013300,-78.4717356537202
500013400,-78.7666922960885
500013500,-79.1288848265558
500013600,-79.5466670769671
500013700,-79.9408101737806
500013800,-80.2798052732808
500013900,-80.6390929516662
500014000,-81.0993725287555
500014100,-81.6402419074155
500014200,-82.152272865972
500014300,-82.5514112997776
500014400,-82.8610541112768
500014500,-83.1679184890717
500014600,-83.5087224038529
500014700,-83.8786526615193
500014800,-84.3129970871038
500014900,-84.8341121356088
500015000,-85.3625036065247
500015100,-85.8140043913583
500015200,-86.2262912180919
500015300,-86.5730118877406
500015400,-86.8599201465231
500015500,-87.2960326073554
500015600,-88.0131099557688
500015700,-88.7383706228023
500015800,-89.0423541171674
500015900,-89.0979101382559
500016000,-89.2994886288847
500016100,-89.8064481377216
500016200,-90.5387974302369
500016300,-91.2429379171763
500016400,-91.7506148947455
500016500,-92.2180261113253
500016600,-92.5405980089426
500016700,-92.5991984890326
500016800,-92.6316297528957
500016900,-93.044737387605
500017000,-94.1418812898421
500017100,-95.1255279845952
500017200,-95.1640738700627
500017300,-94.8037082608567
500017400,-95.0907030392288
500017500,-96.2089354025545
500017600,-96.9011393268303
500017700,-96.5752269094474
500017800,-96.1432574027426
500017900,-96.2864727138324
500018000,-96.6995100067289
500018100,-96.8810294407297
500018200,-97.1263775133296
500018300,-97.6256349433146
500018400,-98.1435951599923
500018500,-98.3693616187703
500018600,-98.7125692804519
500018700,-99.1671171542554
500018800,-99.2718244055599
500018900,-99.1590207096351
500019000,-99.2300737262727
500019100,-99.3775948599254
500019200,-99.3320557829207
500019300,-98.9946486930174
500019400,-98.7016865595949
500019500,-98.8042552892595
500019600,-99.1567666192741
500019700,-99.2864072264228
500019800,-99.2228988720537
500019900,-99.4066081389589
500020000,-99.8238059296103
500020100,-100.152417380379
500020200,-100.352082427148
500020300,-100.614650510816
500020400,-100.813051740145
500020500,-100.505501326281
500020600,-99.8927590274924
500020700,-99.5721428119765
500020800,-99.6917392020886
500020900,-99.7497949208865
500021000,-99.4392398223131
500021100,-99.1585310263099
500021200,-99.2606832261605
500021300,-99.6268823601429
500021400,-100.02045708176
500021500,-100.407750668877
500021600,-100.796338856921
500021700,-101.080751292845
500021800,-101.136459937625
500021900,-101.021792830384
500022000,-100.829268457919
500022100,-100.611200452676
500022200,-100.388710433431
500022300,-100.137976566922
500022400,-99.8633892446371
500022500,-99.6052209277849
500022600,-99.4179144205923
500022700,-99.3314421626561
500022800,-99.3450650212893
500022900,-99.3397277682337
500023000,-99.2355805045304
500023100,-99.0394253567072
500023200,-98.8875028321422
500023300,-98.8716434209536
500023400,-98.985459771917
500023500,-99.1662611354272
500023600,-99.366768773189
500023700,-99.5361626986027
500023800,-99.6994107882174
500023900,-99.8748415689507
500024000,-100.009952157474
500024100,-100.055213942429
500024200,-99.9378625467166
500024300,-99.7210350214287
500024400,-99.5457141719585
500024500,-99.4783856466303
500024600,-99.4547257852362
500024700,-99.3945680016321
500024800,-99.2922847141657
500024900,-99.1920809454606
500025000,-99.1189608833835
500025100,-99.0820142478047
500025200,-99.0831675126913
500025300,-99.1527682416709
500025400,-99.2861152952458
500025500,-99.4278800222274
500025600,-99.5220262707124
500025700,-99.5532594915157
500025800,-99.5032234619738
500025900,-99.3451357374219
500026000,-99.0883304910274
500026100,-98.7930212186693
500026200,-98.5241031845676
500026300,-98.3552681829326
500026400,-98.3815673981302
500026500,-98.6537478433846
500026600,-99.1210174509095
500026700,-99.584974988045
500026800,-99.8103810734168
500026900,-99.7233114262467
500027000,-99.471828654806
500027100,-99.227207496284
500027200,-99.0880172510844
500027300,-99.0658018667386
500027400,-99.1170052019229
500027500,-99.17120761002
500027600,-99.2111052978302
500027700,-99.2693717891325
500027800,-99.3614673556987
500027900,-99.5008664071167
500028000,-99.5940014715157
500028100,-99.6062494331549
500028200,-99.4642531049017
500028300,-99.2017567011712
500028400,-98.925606101764
500028500,-98.7941674158507
500028600,-98.9017505980336
500028700,-99.2273179800637
500028800,-99.6947400154785
500028900,-100.118164925516
500029000,-100.383174408263
500029100,-100.384407138382
500029200,-100.125800192349
500029300,-99.6355545208686
500029400,-99.043117740815
500029500,-98.5307051351804
500029600,-98.2538009438969
500029700,-98.2442891907908
500029800,-98.3871866423938
500029900,-98.5372331652076
500030000,-98.6300334480541
500030100,-98.7597505520863
500030200,-99.0381344229024
500030300,-99.4539621029981
500030400,-99.8335451075882
500030500,-99.9220562285487
500030600,-99.7261979898386
500030700,-99.4650513709244
500030800,-99.3905037382071
500030900,-99.5315023161171
500031000,-99.7765112852725
500031100,-99.9399011789341
500031200,-99.9495716511832
500031300,-99.8111979033257
500031400,-99.5944672212466
500031500,-99.3542046363469
500031600,-99.1195890037643
500031700,-98.9455395917209
500031800,-98.9009672938125
500031900,-98.9606289765167
500032000,-99.0687021797258
500032100,-99.2069599273706
500032200,-99.3704246759972
500032300,-99.545090458116
500032400,-99.6405016298375
500032500,-99.6481748187022
500032600,-99.6540903855959
500032700,-99.6762217004023
500032800,-99.643885297198
500032900,-99.4857098740281
500033000,-99.1983334450134
500033100,-98.9074777271952
500033200,-98.771520721193
500033300,-98.8218779750267
500033400,-99.0146047604126
500033500,-99.2665347508973
500033600,-99.484199915685
500033700,-99.5601130240878
500033800,-99.4911987675414
500033900,-99.4117852236565
500034000,-99.4224491708263
500034100,-99.4873316514811
500034200,-99.4264983744957
500034300,-99.1997871953621
500034400,-98.9108565405092
500034500,-98.7238568680396
500034600,-98.7215493983936
500034700,-98.867731221183
500034800,-99.0305172615268
500034900,-99.0748753545235
500035000,-98.934906494622
500035100,-98.7336868299495
500035200,-98.6461199414903
500035300,-98.7784234473796
500035400,-99.1063903194834
500035500,-99.4633274818825
500035600,-99.6606221371398
500035700,-99.6487565092949
500035800,-99.5688921680772
500035900,-99.5652784488405
500036000,-99.6979778861736
500036100,-99.8862785152649
500036200,-100.051229946836
500036300,-100.164182873534
500036400,-100.290829600639
500036500,-100.446482578857
500036600,-100.559815750006
500036700,-100.510115190511
500036800,-100.291371000418
500036900,-100.054225442321
500037000,-99.9542724335525
500037100,-100.032247554989
500037200,-100.170599019889
500037300,-100.227150737692
500037400,-100.138209002183
500037500,-99.9899114210281
500037600,-99.9204100924863
500037700,-100.004531211725
500037800,-100.230426226629
500037900,-100.488620395223
500038000,-100.640047952708
500038100,-100.641770972278
500038200,-100.527087695603
500038300,-100.381785350651
500038400,-100.167618068718
500038500,-99.9185226254738
500038600,-99.7654534725267
500038700,-99.8109642776373
500038800,-100.010560528573
500038900,-100.18843504282
500039000,-100.204152929373
500039100,-100.098003252932
500039200,-99.9684610575037
500039300,-99.7910109520405
500039400,-99.4705337958957
500039500,-99.0134476789187
500039600,-98.6497024646827
500039700,-98.5699619680163
500039800,-98.7984482159492
500039900,-99.1793986266713
500040000,-99.4843554063033
500040100,-99.6560898661743
500040200,-99.7949225691058
500040300,-100.026136931072
500040400,-100.407739466913
500040500,-100.894925863386
500040600,-101.243732136959
500040700,-101.259262186041
500040800,-100.903024822422
500040900,-100.362480318825
500041000,-99.7867848106189
500041100,-99.2467281268899
500041200,-98.8006232465645
500041300,-98.5401049131246
500041400,-98.4985828380016
500041500,-98.6293490522663
500041600,-98.8488769767144
500041700,-99.1489837403085
500041800,-99.5506825130909
500041900,-99.9595210160242
500042000,-100.175480850337
500042100,-100.113677032153
500042200,-99.9296026650616
500042300,-99.8024909971799
500042400,-99.7750479990503
500042500,-99.754286573848
500042600,-99.6649722532208
500042700,-99.5268536759847
500042800,-99.4168060554934
500042900,-99.3418086716509
500043000,-99.2257694906621
500043100,-99.0598872017392
500043200,-98.9049373102598
500043300,-98.8264474951725
500043400,-98.8376111805193
500043500,-98.9135897790855
500043600,-99.0116231841495
500043700,-99.0962877837928
500043800,-99.1731804711092
500043900,-99.3082727066533
500044000,-99.6136219625941
500044100,-100.155658473144
500044200,-100.796436214501
500044300,-101.128992036331
500044400,-100.875954413519
500044500,-100.310450199294
500044600,-99.8947033843303
500044700,-99.8171836649323
500044800,-99.9973648960217
500044900,-100.209131630074
500045000,-100.265291872771
500045100,-100.158790456236
500045200,-99.9813322526399
500045300,-99.8826832477205
500045400,-99.8422193341523
500045500,-99.8437865223394
500045600,-99.9039204404795
500045700,-100.013605094348
500045800,-100.133003634177
500045900,-100.10983388009
500046000,-99.904339933523
500046100,-99.6671283215314
500046200,-99.5640733519265
500046300,-99.6445999515544
500046400,-99.8366754140127
500046500,-100.05569096054
500046600,-100.16469701323
500046700,-100.031097023253
500046800,-99.6241750879865
500046900,-99.1038390537793
500047000,-98.7101901707466
500047100,-98.5869038514441
500047200,-98.7364582158231
500047300,-99.0520396899103
500047400,-99.3833447418646
500047500,-99.6412484383013
500047600,-99.865105915222
500047700,-100.131769622073
500047800,-100.477568200578
500047900,-100.777941138054
500048000,-100.846396756538
500048100,-100.615373402579
500048200,-100.191435230283
500048300,-99.80904903986
500048400,-99.5967961614252
500048500,-99.5488581282309
500048600,-99.591281078059
500048700,-99.6558171841285
500048800,-99.7557279561114
500048900,-99.9485990508131
500049000,-100.183012612218
500049100,-100.29138840245
500049200,-100.129562946926
500049300,-99.766163930534
500049400,-99.4112815211768
500049500,-99.2895424880776
500049600,-99.4533825799368
500049700,-99.7597752925047
500049800,-99.9867200124362
500049900,-99.9887206742074
500050000,-99.7637677781604
